vote_id,law_id,law_title,vote_title,vote_date,period,bloc,status,n_yes,n_no,n_absent_unexcused,n_absent_excused,n_abstain,n_members,n_present,n_cast,bloc_majority,n_agree_within_bloc,pct_agree_within_bloc,bloc_majority_yn,pct_agree_within_bloc_yn,coalition_majority,pct_agree_within_coalition,follows_coalition
57ff57f0cf4412167a4aea03,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement 1 sur l'article 9,2016-09-16,P1_2015-02..2018-09,Nidaa Tounes,coalition,0,28,33,6,0,67,28,28,no,28,1,no,1,no,0.9295774647887324,TRUE
57ff57f0cf4412167a4aea03,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement 1 sur l'article 9,2016-09-16,P1_2015-02..2018-09,Social-Démocrate,opposition,0,0,1,1,0,2,0,0,NA,0,NA,NA,NA,no,0.9295774647887324,NA
57ff57f0cf4412167a4aea03,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement 1 sur l'article 9,2016-09-16,P1_2015-02..2018-09,Union Patriotique Libre,coalition,0,4,7,0,0,11,4,4,no,4,1,no,1,no,0.9295774647887324,TRUE
57ff5a8ecf4412167a4aea08,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement 2 sur l'article 9,2016-09-16,P1_2015-02..2018-09,Afek Tounes,coalition,0,4,4,0,1,9,5,4,no,4,0.8,no,1,no,0.9305555555555556,TRUE
57ff5a8ecf4412167a4aea08,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement 2 sur l'article 9,2016-09-16,P1_2015-02..2018-09,Aucun bloc,independent,3,2,10,2,3,20,8,5,NA,3,0.375,yes,0.6,no,0.9305555555555556,NA
57ff5a8ecf4412167a4aea08,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement 2 sur l'article 9,2016-09-16,P1_2015-02..2018-09,Front Populaire,opposition,3,0,12,0,0,15,3,3,yes,3,1,yes,1,no,0.9305555555555556,FALSE
57ff5a8ecf4412167a4aea08,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement 2 sur l'article 9,2016-09-16,P1_2015-02..2018-09,Horra,non_coalition,1,13,8,3,0,25,14,14,no,13,0.9285714285714286,no,0.9285714285714286,no,0.9305555555555556,TRUE
57ff5a8ecf4412167a4aea08,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement 2 sur l'article 9,2016-09-16,P1_2015-02..2018-09,Nahda,coalition,1,32,19,14,2,68,35,33,no,32,0.9142857142857143,no,0.9696969696969697,no,0.9305555555555556,TRUE
57ff5a8ecf4412167a4aea08,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement 2 sur l'article 9,2016-09-16,P1_2015-02..2018-09,Nidaa Tounes,coalition,1,27,33,6,0,67,28,28,no,27,0.9642857142857143,no,0.9642857142857143,no,0.9305555555555556,TRUE
57ff5a8ecf4412167a4aea08,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement 2 sur l'article 9,2016-09-16,P1_2015-02..2018-09,Social-Démocrate,opposition,0,0,1,1,0,2,0,0,NA,0,NA,NA,NA,no,0.9305555555555556,NA
57ff5a8ecf4412167a4aea08,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement 2 sur l'article 9,2016-09-16,P1_2015-02..2018-09,Union Patriotique Libre,coalition,0,4,7,0,0,11,4,4,no,4,1,no,1,no,0.9305555555555556,TRUE
57ff5b02cf4412167a4aea09,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 11 dans sa version initiale,2016-09-16,P1_2015-02..2018-09,Afek Tounes,coalition,6,0,3,0,0,9,6,6,yes,6,1,yes,1,yes,0.9876543209876543,TRUE
57ff5b02cf4412167a4aea09,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 11 dans sa version initiale,2016-09-16,P1_2015-02..2018-09,Aucun bloc,independent,5,0,9,2,4,20,9,5,yes,5,0.5555555555555556,yes,1,yes,0.9876543209876543,TRUE
57ff5b02cf4412167a4aea09,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 11 dans sa version initiale,2016-09-16,P1_2015-02..2018-09,Front Populaire,opposition,0,0,12,0,3,15,3,0,abstain,3,1,NA,NA,yes,0.9876543209876543,FALSE
57ff5b02cf4412167a4aea09,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 11 dans sa version initiale,2016-09-16,P1_2015-02..2018-09,Horra,non_coalition,17,1,4,3,0,25,18,18,yes,17,0.9444444444444444,yes,0.9444444444444444,yes,0.9876543209876543,TRUE
57ff5b02cf4412167a4aea09,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 11 dans sa version initiale,2016-09-16,P1_2015-02..2018-09,Nahda,coalition,39,0,14,14,1,68,40,39,yes,39,0.975,yes,1,yes,0.9876543209876543,TRUE
57ff5b02cf4412167a4aea09,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 11 dans sa version initiale,2016-09-16,P1_2015-02..2018-09,Nidaa Tounes,coalition,29,0,32,6,0,67,29,29,yes,29,1,yes,1,yes,0.9876543209876543,TRUE
57ff5b02cf4412167a4aea09,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 11 dans sa version initiale,2016-09-16,P1_2015-02..2018-09,Social-Démocrate,opposition,0,0,1,1,0,2,0,0,NA,0,NA,NA,NA,yes,0.9876543209876543,NA
57ff5b02cf4412167a4aea09,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 11 dans sa version initiale,2016-09-16,P1_2015-02..2018-09,Union Patriotique Libre,coalition,6,0,5,0,0,11,6,6,yes,6,1,yes,1,yes,0.9876543209876543,TRUE
57ff5c36cf4412167a4aea0a,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement N°2 relatif à l'article 11,2016-09-16,P1_2015-02..2018-09,Afek Tounes,coalition,2,2,4,0,1,9,5,4,NA,2,0.4,NA,0.5,no,0.5540540540540541,NA
57ff5c36cf4412167a4aea0a,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement N°2 relatif à l'article 11,2016-09-16,P1_2015-02..2018-09,Aucun bloc,independent,3,3,9,2,3,20,9,6,NA,3,0.3333333333333333,NA,0.5,no,0.5540540540540541,NA
57ff5c36cf4412167a4aea0a,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement N°2 relatif à l'article 11,2016-09-16,P1_2015-02..2018-09,Front Populaire,opposition,4,0,10,0,1,15,5,4,yes,4,0.8,yes,1,no,0.5540540540540541,FALSE
57ff5c36cf4412167a4aea0a,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement N°2 relatif à l'article 11,2016-09-16,P1_2015-02..2018-09,Horra,non_coalition,18,0,4,3,0,25,18,18,yes,18,1,yes,1,no,0.5540540540540541,FALSE
57ff5c36cf4412167a4aea0a,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement N°2 relatif à l'article 11,2016-09-16,P1_2015-02..2018-09,Nahda,coalition,7,31,16,14,0,68,38,38,no,31,0.8157894736842105,no,0.8157894736842105,no,0.5540540540540541,TRUE
57ff5c36cf4412167a4aea0a,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement N°2 relatif à l'article 11,2016-09-16,P1_2015-02..2018-09,Nidaa Tounes,coalition,17,7,35,6,2,67,26,24,yes,17,0.6538461538461539,yes,0.7083333333333334,no,0.5540540540540541,FALSE
57ff5c36cf4412167a4aea0a,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement N°2 relatif à l'article 11,2016-09-16,P1_2015-02..2018-09,Social-Démocrate,opposition,0,0,1,1,0,2,0,0,NA,0,NA,NA,NA,no,0.5540540540540541,NA
57ff5c36cf4412167a4aea0a,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement N°2 relatif à l'article 11,2016-09-16,P1_2015-02..2018-09,Union Patriotique Libre,coalition,4,1,6,0,0,11,5,5,yes,4,0.8,yes,0.8,no,0.5540540540540541,FALSE
57ff5fe7cf4412167a4aea0c,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 13,2016-09-16,P1_2015-02..2018-09,Afek Tounes,coalition,3,0,6,0,0,9,3,3,yes,3,1,yes,1,yes,1,TRUE
57ff5fe7cf4412167a4aea0c,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 13,2016-09-16,P1_2015-02..2018-09,Aucun bloc,independent,3,0,11,2,4,20,7,3,abstain,4,0.5714285714285714,yes,1,yes,1,FALSE
57ff5fe7cf4412167a4aea0c,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 13,2016-09-16,P1_2015-02..2018-09,Front Populaire,opposition,1,0,10,0,4,15,5,1,abstain,4,0.8,yes,1,yes,1,FALSE
57ff5fe7cf4412167a4aea0c,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 13,2016-09-16,P1_2015-02..2018-09,Horra,non_coalition,17,0,5,3,0,25,17,17,yes,17,1,yes,1,yes,1,TRUE
57ff5fe7cf4412167a4aea0c,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 13,2016-09-16,P1_2015-02..2018-09,Nahda,coalition,38,0,16,14,0,68,38,38,yes,38,1,yes,1,yes,1,TRUE
57ff5fe7cf4412167a4aea0c,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 13,2016-09-16,P1_2015-02..2018-09,Nidaa Tounes,coalition,27,0,34,6,0,67,27,27,yes,27,1,yes,1,yes,1,TRUE
57ff5fe7cf4412167a4aea0c,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 13,2016-09-16,P1_2015-02..2018-09,Social-Démocrate,opposition,0,0,1,1,0,2,0,0,NA,0,NA,NA,NA,yes,1,NA
57ff5fe7cf4412167a4aea0c,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 13,2016-09-16,P1_2015-02..2018-09,Union Patriotique Libre,coalition,6,0,5,0,0,11,6,6,yes,6,1,yes,1,yes,1,TRUE
57ff629ecf4412167a4aea0d,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 13 amendé,2016-09-16,P1_2015-02..2018-09,Afek Tounes,coalition,1,0,8,0,0,9,1,1,yes,1,1,yes,1,yes,1,TRUE
57ff629ecf4412167a4aea0d,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 13 amendé,2016-09-16,P1_2015-02..2018-09,Aucun bloc,independent,3,0,11,2,4,20,7,3,abstain,4,0.5714285714285714,yes,1,yes,1,FALSE
57ff629ecf4412167a4aea0d,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 13 amendé,2016-09-16,P1_2015-02..2018-09,Front Populaire,opposition,1,0,11,0,3,15,4,1,abstain,3,0.75,yes,1,yes,1,FALSE
57ff629ecf4412167a4aea0d,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 13 amendé,2016-09-16,P1_2015-02..2018-09,Horra,non_coalition,18,0,4,3,0,25,18,18,yes,18,1,yes,1,yes,1,TRUE
57ff629ecf4412167a4aea0d,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 13 amendé,2016-09-16,P1_2015-02..2018-09,Nahda,coalition,36,0,18,14,0,68,36,36,yes,36,1,yes,1,yes,1,TRUE
57ff629ecf4412167a4aea0d,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 13 amendé,2016-09-16,P1_2015-02..2018-09,Nidaa Tounes,coalition,26,0,35,6,0,67,26,26,yes,26,1,yes,1,yes,1,TRUE
57ff629ecf4412167a4aea0d,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 13 amendé,2016-09-16,P1_2015-02..2018-09,Social-Démocrate,opposition,0,0,1,1,0,2,0,0,NA,0,NA,NA,NA,yes,1,NA
57ff629ecf4412167a4aea0d,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 13 amendé,2016-09-16,P1_2015-02..2018-09,Union Patriotique Libre,coalition,7,0,4,0,0,11,7,7,yes,7,1,yes,1,yes,1,TRUE
57ff6378cf4412167a4aea0e,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 6 dans sa version initiale,2016-09-16,P1_2015-02..2018-09,Afek Tounes,coalition,5,0,4,0,0,9,5,5,yes,5,1,yes,1,yes,0.9871794871794872,TRUE
57ff6378cf4412167a4aea0e,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 6 dans sa version initiale,2016-09-16,P1_2015-02..2018-09,Aucun bloc,independent,6,3,8,2,1,20,10,9,yes,6,0.6,yes,0.6666666666666666,yes,0.9871794871794872,TRUE
57ff6378cf4412167a4aea0e,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 6 dans sa version initiale,2016-09-16,P1_2015-02..2018-09,Front Populaire,opposition,2,0,8,0,5,15,7,2,abstain,5,0.7142857142857143,yes,1,yes,0.9871794871794872,FALSE
57ff6378cf4412167a4aea0e,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 6 dans sa version initiale,2016-09-16,P1_2015-02..2018-09,Horra,non_coalition,17,1,4,3,0,25,18,18,yes,17,0.9444444444444444,yes,0.9444444444444444,yes,0.9871794871794872,TRUE
57ff6378cf4412167a4aea0e,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 6 dans sa version initiale,2016-09-16,P1_2015-02..2018-09,Nahda,coalition,34,0,19,14,1,68,35,34,yes,34,0.9714285714285714,yes,1,yes,0.9871794871794872,TRUE
57ff6378cf4412167a4aea0e,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 6 dans sa version initiale,2016-09-16,P1_2015-02..2018-09,Nidaa Tounes,coalition,33,0,28,6,0,67,33,33,yes,33,1,yes,1,yes,0.9871794871794872,TRUE
57ff6378cf4412167a4aea0e,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 6 dans sa version initiale,2016-09-16,P1_2015-02..2018-09,Social-Démocrate,opposition,0,0,1,1,0,2,0,0,NA,0,NA,NA,NA,yes,0.9871794871794872,NA
57ff6378cf4412167a4aea0e,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 6 dans sa version initiale,2016-09-16,P1_2015-02..2018-09,Union Patriotique Libre,coalition,5,0,6,0,0,11,5,5,yes,5,1,yes,1,yes,0.9871794871794872,TRUE
57ff651bcf4412167a4aea0f,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 7,2016-09-16,P1_2015-02..2018-09,Afek Tounes,coalition,5,0,4,0,0,9,5,5,yes,5,1,yes,1,yes,1,TRUE
57ff651bcf4412167a4aea0f,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 7,2016-09-16,P1_2015-02..2018-09,Aucun bloc,independent,7,0,8,2,3,20,10,7,yes,7,0.7,yes,1,yes,1,TRUE
57ff651bcf4412167a4aea0f,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 7,2016-09-16,P1_2015-02..2018-09,Front Populaire,opposition,4,0,10,0,1,15,5,4,yes,4,0.8,yes,1,yes,1,TRUE
57ff651bcf4412167a4aea0f,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 7,2016-09-16,P1_2015-02..2018-09,Horra,non_coalition,18,0,4,3,0,25,18,18,yes,18,1,yes,1,yes,1,TRUE
57ff651bcf4412167a4aea0f,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 7,2016-09-16,P1_2015-02..2018-09,Nahda,coalition,37,0,17,14,0,68,37,37,yes,37,1,yes,1,yes,1,TRUE
57ff651bcf4412167a4aea0f,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 7,2016-09-16,P1_2015-02..2018-09,Nidaa Tounes,coalition,33,0,28,6,0,67,33,33,yes,33,1,yes,1,yes,1,TRUE
57ff651bcf4412167a4aea0f,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 7,2016-09-16,P1_2015-02..2018-09,Social-Démocrate,opposition,0,0,1,1,0,2,0,0,NA,0,NA,NA,NA,yes,1,NA
57ff651bcf4412167a4aea0f,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 7,2016-09-16,P1_2015-02..2018-09,Union Patriotique Libre,coalition,6,0,5,0,0,11,6,6,yes,6,1,yes,1,yes,1,TRUE
57ff6619cf4412167a4aea10,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 7 amendé,2016-09-16,P1_2015-02..2018-09,Afek Tounes,coalition,6,0,3,0,0,9,6,6,yes,6,1,yes,1,yes,1,TRUE
57ff6619cf4412167a4aea10,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 7 amendé,2016-09-16,P1_2015-02..2018-09,Aucun bloc,independent,4,0,11,2,3,20,7,4,yes,4,0.5714285714285714,yes,1,yes,1,TRUE
57ff6619cf4412167a4aea10,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 7 amendé,2016-09-16,P1_2015-02..2018-09,Front Populaire,opposition,6,0,9,0,0,15,6,6,yes,6,1,yes,1,yes,1,TRUE
57ff6619cf4412167a4aea10,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 7 amendé,2016-09-16,P1_2015-02..2018-09,Horra,non_coalition,18,0,4,3,0,25,18,18,yes,18,1,yes,1,yes,1,TRUE
57ff6619cf4412167a4aea10,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 7 amendé,2016-09-16,P1_2015-02..2018-09,Nahda,coalition,38,0,16,14,0,68,38,38,yes,38,1,yes,1,yes,1,TRUE
57ff6619cf4412167a4aea10,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 7 amendé,2016-09-16,P1_2015-02..2018-09,Nidaa Tounes,coalition,31,0,30,6,0,67,31,31,yes,31,1,yes,1,yes,1,TRUE
57ff6619cf4412167a4aea10,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 7 amendé,2016-09-16,P1_2015-02..2018-09,Social-Démocrate,opposition,0,0,1,1,0,2,0,0,NA,0,NA,NA,NA,yes,1,NA
57ff6619cf4412167a4aea10,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Article 7 amendé,2016-09-16,P1_2015-02..2018-09,Union Patriotique Libre,coalition,6,0,5,0,0,11,6,6,yes,6,1,yes,1,yes,1,TRUE
57ff6963cf4412167a4aea11,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement N°1 relatif à l'article 12,2016-09-16,P1_2015-02..2018-09,Afek Tounes,coalition,1,2,6,0,0,9,3,3,no,2,0.6666666666666666,no,0.6666666666666666,no,0.8484848484848485,TRUE
57ff6963cf4412167a4aea11,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement N°1 relatif à l'article 12,2016-09-16,P1_2015-02..2018-09,Aucun bloc,independent,3,3,11,2,1,20,7,6,NA,3,0.42857142857142855,NA,0.5,no,0.8484848484848485,NA
57ff6963cf4412167a4aea11,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement N°1 relatif à l'article 12,2016-09-16,P1_2015-02..2018-09,Front Populaire,opposition,2,0,13,0,0,15,2,2,yes,2,1,yes,1,no,0.8484848484848485,FALSE
57ff6963cf4412167a4aea11,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement N°1 relatif à l'article 12,2016-09-16,P1_2015-02..2018-09,Horra,non_coalition,0,8,14,3,0,25,8,8,no,8,1,no,1,no,0.8484848484848485,TRUE
57ff6963cf4412167a4aea11,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement N°1 relatif à l'article 12,2016-09-16,P1_2015-02..2018-09,Nahda,coalition,2,32,19,14,1,68,35,34,no,32,0.9142857142857143,no,0.9411764705882353,no,0.8484848484848485,TRUE
57ff6963cf4412167a4aea11,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement N°1 relatif à l'article 12,2016-09-16,P1_2015-02..2018-09,Nidaa Tounes,coalition,2,21,37,6,1,67,24,23,no,21,0.875,no,0.9130434782608695,no,0.8484848484848485,TRUE
57ff6963cf4412167a4aea11,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement N°1 relatif à l'article 12,2016-09-16,P1_2015-02..2018-09,Social-Démocrate,opposition,0,0,1,1,0,2,0,0,NA,0,NA,NA,NA,no,0.8484848484848485,NA
57ff6963cf4412167a4aea11,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement N°1 relatif à l'article 12,2016-09-16,P1_2015-02..2018-09,Union Patriotique Libre,coalition,2,1,7,0,1,11,4,3,yes,2,0.5,yes,0.6666666666666666,no,0.8484848484848485,FALSE
57ff6989cf4412167a4aea12,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 9,2016-09-16,P1_2015-02..2018-09,Afek Tounes,coalition,5,0,4,0,0,9,5,5,yes,5,1,yes,1,yes,1,TRUE
57ff6989cf4412167a4aea12,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 9,2016-09-16,P1_2015-02..2018-09,Aucun bloc,independent,4,3,9,2,2,20,9,7,yes,4,0.4444444444444444,yes,0.5714285714285714,yes,1,TRUE
57ff6989cf4412167a4aea12,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 9,2016-09-16,P1_2015-02..2018-09,Front Populaire,opposition,1,2,10,0,2,15,5,3,NA,2,0.4,no,0.6666666666666666,yes,1,NA
57ff6989cf4412167a4aea12,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 9,2016-09-16,P1_2015-02..2018-09,Horra,non_coalition,16,0,6,3,0,25,16,16,yes,16,1,yes,1,yes,1,TRUE
57ff6989cf4412167a4aea12,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 9,2016-09-16,P1_2015-02..2018-09,Nahda,coalition,36,0,18,14,0,68,36,36,yes,36,1,yes,1,yes,1,TRUE
57ff6989cf4412167a4aea12,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 9,2016-09-16,P1_2015-02..2018-09,Nidaa Tounes,coalition,26,0,35,6,0,67,26,26,yes,26,1,yes,1,yes,1,TRUE
57ff6989cf4412167a4aea12,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 9,2016-09-16,P1_2015-02..2018-09,Social-Démocrate,opposition,0,0,1,1,0,2,0,0,NA,0,NA,NA,NA,yes,1,NA
57ff6989cf4412167a4aea12,568f6eb412bdaa5ee3795fe2,Projet de loi N°68/2015 relatif au code de l'investissement,Amendement du gouvernement relatif à l'article 9,2016-09-16,P1_2015-02..2018-09,Union Patriotique Libre,coalition,7,0,4,0,0,11,7,7,yes,7,1,yes,1,yes,1,TRUE
